,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
35,0,4889,0.3093292713165283,0.005324851803645151,0.00739436149597168,0.0013795842195499246,0.01,,,3.0,"{'learning_rate': 0.01, 'min_child_weight': 3}",0.8485158648925282,0.8300921187308086,0.8321392016376663,0.8403275332650972,0.8679631525076765,0.8438075742067553,0.013726145027013477,28,0.859882383022245,0.8455637944259781,0.8596266939401688,0.8639734083354641,0.8578368703656354,0.8573766300178983,0.006238813602659153
19,0,4889,0.3692362308502197,0.010816945320775796,0.009726190567016601,0.003946746225376441,0.1,8.0,,,"{'learning_rate': 0.1, 'max_depth': 8}",0.8474923234390993,0.8239508700102354,0.834186284544524,0.849539406345957,0.8628454452405322,0.8436028659160696,0.013382975745081809,29,0.990795193045257,0.9872155458961902,0.9767322935310663,0.9831245205829711,0.9854257223216568,0.9846586550754282,0.004689647258751353
34,0,4889,0.31404566764831543,0.006113895396812848,0.007371330261230468,0.0005026096088890284,0.01,,,2.0,"{'learning_rate': 0.01, 'min_child_weight': 2}",0.8485158648925282,0.8311156601842374,0.834186284544524,0.8382804503582395,0.8659160696008188,0.8436028659160696,0.012609100179680236,29,0.8606494502684735,0.8460751725901304,0.8614165175147022,0.865251853745845,0.8603937611863973,0.8587573510611097,0.006577921550586725
31,0,4889,0.2802408218383789,0.006915113042396512,0.008288240432739258,0.0011646962930100039,0.1,,,3.0,"{'learning_rate': 0.1, 'min_child_weight': 3}",0.8474923234390993,0.827021494370522,0.8352098259979529,0.8413510747185261,0.8638689866939611,0.8429887410440122,0.012445186615001564,31,0.9327537714139607,0.931986704167732,0.9263615443620558,0.9301968805931987,0.9238046535412938,0.9290207108156482,0.003417445041493955
6,0,4889,0.2884927749633789,0.0050121615561546625,0.007319211959838867,0.00383150768444659,0.01,6.0,100.0,,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100}",0.8454452405322416,0.8311156601842374,0.8321392016376663,0.8413510747185261,0.8648925281473899,0.8429887410440122,0.012224359162197428,31,0.8616722065967783,0.8499105088212733,0.861160828432626,0.8667859882383022,0.8591153157760164,0.859728969572999,0.0055209898547750776
22,0,4889,0.2891827583312988,0.007239538116150865,0.007244873046875,0.00036290554598143433,0.01,6.0,,,"{'learning_rate': 0.01, 'max_depth': 6}",0.8454452405322416,0.8311156601842374,0.8321392016376663,0.8413510747185261,0.8648925281473899,0.8429887410440122,0.012224359162197428,31,0.8616722065967783,0.8499105088212733,0.861160828432626,0.8667859882383022,0.8591153157760164,0.859728969572999,0.0055209898547750776
36,0,4889,0.30637755393981936,0.007151952855631067,0.008031415939331054,0.0018252065481980798,0.01,,,5.0,"{'learning_rate': 0.01, 'min_child_weight': 5}",0.8505629477993859,0.8331627430910952,0.827021494370522,0.8403275332650972,0.8628454452405322,0.8427840327533266,0.012728181417981424,34,0.8565584249552544,0.8450524162618256,0.8570698031194068,0.8603937611863973,0.8517003323958067,0.8541549475837382,0.005330611477591611
23,0,4889,0.41899619102478025,0.02190932774189205,0.007712697982788086,0.000606089414188769,0.01,8.0,,,"{'learning_rate': 0.01, 'max_depth': 8}",0.842374616171955,0.8249744114636642,0.8321392016376663,0.8393039918116684,0.8710337768679631,0.8419651995905835,0.01573193535872332,35,0.8841728458194835,0.8672973664024546,0.8775249296855024,0.8790590641779596,0.8831500894911787,0.8782408591153159,0.006003849704500819
9,0,4889,2.5124837875366213,0.08320892987714996,0.016450834274291993,0.0036752864124935565,0.01,10.0,500.0,,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500}",0.8454452405322416,0.8300921187308086,0.8259979529170931,0.8454452405322416,0.8587512794268168,0.8411463664278405,0.011820020498056982,36,0.9867041677320378,0.9846586550754283,0.9805676297622091,0.9826131424188187,0.9867041677320378,0.9842495525441064,0.0023854571801975254
10,0,4889,0.6867505550384522,0.03236556697443724,0.006419849395751953,0.003674013877326935,0.01,12.0,100.0,,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100}",0.8464687819856704,0.827021494370522,0.827021494370522,0.8413510747185261,0.8618219037871033,0.8407369498464687,0.013069305792845338,37,0.9007926361544362,0.8910764510355408,0.8964459217591408,0.891332140117617,0.8967016108412171,0.8952697519815903,0.003661267669581939
25,0,4889,0.6975914001464844,0.0388024735820226,0.008696508407592774,0.0007470476349989544,0.01,12.0,,,"{'learning_rate': 0.01, 'max_depth': 12}",0.8464687819856704,0.827021494370522,0.827021494370522,0.8413510747185261,0.8618219037871033,0.8407369498464687,0.013069305792845338,37,0.9007926361544362,0.8910764510355408,0.8964459217591408,0.891332140117617,0.8967016108412171,0.8952697519815903,0.003661267669581939
24,0,4889,0.6020079612731933,0.03005184538646381,0.008399868011474609,0.0005241525961050117,0.01,10.0,,,"{'learning_rate': 0.01, 'max_depth': 10}",0.8403275332650972,0.8249744114636642,0.8311156601842374,0.8393039918116684,0.8648925281473899,0.8401228249744115,0.013600397332137635,39,0.8969572999232933,0.8857069803119407,0.8905650728713884,0.8877524929685502,0.8928662746100742,0.8907696241370495,0.0039359511950690694
8,0,4889,0.5840911388397216,0.03776865562744093,0.007633733749389649,0.002948530972825757,0.01,10.0,100.0,,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}",0.8403275332650972,0.8249744114636642,0.8311156601842374,0.8393039918116684,0.8648925281473899,0.8401228249744115,0.013600397332137635,39,0.8969572999232933,0.8857069803119407,0.8905650728713884,0.8877524929685502,0.8928662746100742,0.8907696241370495,0.0039359511950690694
