,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
62,3,159975,8.832568454742432,0.03206415047785391,0.15218501091003417,0.00314880720405774,0.1,6.0,500.0,,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500}",0.9172370682919206,0.9170182841068917,0.9178934208470073,0.9177684013127051,0.9170495389904673,0.9173933427097983,0.000367161747912812,1,0.9849507735583685,0.9852086263478669,0.9853336458821691,0.985482106579153,0.9854586654164713,0.9852867635568059,0.00019437170608829204
59,2,53325,6.39978346824646,0.04903015436022266,0.09127874374389648,0.025079001593732036,0.1,6.0,500.0,,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500}",0.9142053445850914,0.9116736990154711,0.9090482887951242,0.9096108766994843,0.9158931082981716,0.9120862634786686,0.002627150986756777,2,0.999929676511955,0.9998593530239099,0.9997421472105016,0.9998124706985466,0.999789029535865,0.9998265353961557,6.393896716823959e-05
60,2,53325,1.425053644180298,0.02794510669983831,0.06904911994934082,0.0010677689710559336,0.1,,,10.0,"{'learning_rate': 0.1, 'min_child_weight': 10}",0.9108298171589311,0.9061415846225973,0.9019221753398968,0.9058602906704173,0.9098921706516643,0.9069292076887013,0.003188329041593645,3,0.9398265353961557,0.9377871542428504,0.9363103609939053,0.9384669479606188,0.9383731833098922,0.9381528363806846,0.001138149922028495
61,3,159975,2.2856757164001467,0.02783685942236026,0.10515770912170411,0.004075445172337156,0.1,,,10.0,"{'learning_rate': 0.1, 'min_child_weight': 10}",0.9073292701984685,0.907079231129864,0.9067354274105329,0.9068291920612596,0.9063291139240506,0.9068604469448351,0.00033662539816438743,4,0.9224019378027817,0.9225816533833412,0.9222534771057977,0.9226519768713861,0.9226519768713861,0.9225082044069385,0.00015678927533907324
57,2,53325,1.5685906410217285,0.01532717635646037,0.0652374267578125,0.003722188891797105,0.1,,,3.0,"{'learning_rate': 0.1, 'min_child_weight': 3}",0.9086732301922176,0.9049226441631505,0.9022034692920768,0.9042662916080637,0.9107360525082044,0.9061603375527426,0.0030992869557568644,5,0.949929676511955,0.9474214721050164,0.9457571495546179,0.947304266291608,0.9482887951242381,0.947740271917487,0.001365201722747474
58,2,53325,1.5122942924499512,0.010852548643354444,0.06493525505065918,0.004246260091395209,0.1,,,5.0,"{'learning_rate': 0.1, 'min_child_weight': 5}",0.9081106422878574,0.9041725269573371,0.9037037037037037,0.9041725269573371,0.909704641350211,0.9059728082512892,0.0024547005344318124,6,0.9463431786216596,0.9448195030473512,0.9424753867791843,0.9438818565400844,0.9440225035161744,0.9443084857008909,0.0012668988845047754
56,2,53325,23.191183376312257,0.14563597296112207,0.09428739547729492,0.004912252043640519,0.1,12.0,500.0,,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 500}",0.9081106422878574,0.9041725269573371,0.9022972339428036,0.9035161744022504,0.9092358180965776,0.9054664791373653,0.002710041728945149,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55,1,17775,1.0119717597961426,0.012726727145009444,0.05037212371826172,0.0004480252420898431,0.1,,,10.0,"{'learning_rate': 0.1, 'min_child_weight': 10}",0.9046413502109705,0.9007032348804501,0.9071729957805907,0.9029535864978903,0.9085794655414908,0.9048101265822786,0.002833120295249307,8,0.9644866385372715,0.9656821378340366,0.9611111111111111,0.9613924050632912,0.9616736990154712,0.9628691983122364,0.0018563269706775053
54,1,17775,4.880251073837281,0.046819721562556135,0.058589935302734375,0.003463585887727622,0.1,6.0,500.0,,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500}",0.9046413502109705,0.9035161744022504,0.9046413502109705,0.9012658227848102,0.909423347398031,0.9046976090014065,0.002665028249187518,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,0,5925,0.6698106288909912,0.008483117863859475,0.05081472396850586,0.011062052348898106,0.1,,,10.0,"{'learning_rate': 0.1, 'min_child_weight': 10}",0.9088607594936708,0.8886075949367088,0.9113924050632911,0.9012658227848102,0.9071729957805907,0.9034599156118143,0.008139851849308016,10,0.9877637130801687,0.9877637130801687,0.989662447257384,0.989451476793249,0.9869198312236287,0.9883122362869198,0.0010640945327357416
